utgdag,kaupverd,nuvirdi,ist120,ibm2,ib2m2,ib3m2,rism2,bilskurm2,geymm2,svalm2,haednr,fjibmhl,top_floor,two_storey,storeys_3,lyftuhus,age_studull,bath_fixtures,fjbilsk,lodpflm,innig_factor,nybygging,fjarmalastofnunselur,hverfi,gata
4/19/2018,66000,65972,1200,"110,9",0,0,0,0,"12,4","17,4",3,50,0,0,0,1,13,2,1,"96,5",1,0,0,600,106
4/18/2018,43500,40171,1200,"105,3",0,0,0,"23,7","5,8",4,3,20,0,0,0,0,45,2,0,361,1,0,0,600,0
4/18/2018,32500,29250,1200,"57,6",0,0,0,"23,7","9,9","5,5",3,21,0,0,0,0,45,2,0,178,1,0,0,600,0
4/20/2018,35900,35892,1200,"80,2",0,0,0,0,0,"6,6",3,47,0,0,0,1,12,2,1,81,1,0,0,600,0
4/20/2018,57400,51660,1200,"149,2",0,0,0,0,"35,6","8,5",1,4,0,0,0,0,10,3,1,215,1,0,0,600,0
4/25/2018,41000,40969,1200,"90,5",0,0,0,"24,1","7,3","6,1",2,21,0,0,0,0,45,2,0,234,1,0,0,600,0
4/19/2018,33000,32815,1314,"61,9",0,0,0,0,0,0,1,27,0,0,0,1,23,2,0,118,1,0,0,600,0
4/26/2018,27200,27120,1200,"45,5",0,0,0,0,0,0,1,3,0,0,0,0,45,2,0,59,1,0,0,600,0
4/22/2018,20700,20686,1200,"66,1","66,1",0,0,0,0,0,0,3,0,0,0,0,45,2,0,77,"1,15",0,0,600,0
4/27/2018,48000,47938,1200,"115,5",0,0,0,"23,7","10,8","9,1",3,21,0,0,0,0,45,2,0,276,1,0,0,600,0
4/28/2018,37100,37059,1200,67,0,0,0,0,"7,7",11,2,29,0,0,0,1,13,2,0,108,1,0,0,600,0
4/29/2018,42000,41828,1200,"77,3",0,0,0,0,"9,1",11,3,29,0,0,0,1,13,2,0,124,1,0,0,600,0
4/29/2018,33000,32978,1200,"69,5",0,0,"1,9",0,0,0,2,3,0,0,0,0,45,2,0,113,1,0,0,600,0
5/16/2018,29900,29879,1200,54,0,0,0,0,0,0,1,5,0,0,0,0,45,2,0,126,1,0,0,600,0
5/18/2018,29900,29893,1200,"57,6",0,0,0,"23,7","9,5","5,5",4,21,0,0,0,0,45,2,0,177,1,0,0,600,0
5/25/2018,37700,37700,1200,"72,9",0,0,0,0,"7,8",0,1,29,0,0,0,1,13,2,0,109,1,0,0,600,0
5/26/2018,37500,37416,1200,"72,9",0,0,0,0,"1,2",0,2,3,0,0,0,0,45,2,0,190,1,0,0,600,0
6/1/2018,65000,64700,1200,"117,7",0,0,0,"28,2","9,1",11,3,28,0,0,0,1,13,2,0,218,1,0,0,600,0
6/2/2018,31000,30881,1200,"77,5",0,0,0,0,"9,7","4,6",3,12,0,0,0,0,45,2,0,245,"0,96",0,0,600,0
5/30/2018,67500,66890,1200,"126,1",0,0,0,0,"15,8","11,7",4,35,0,0,0,1,9,4,1,"82,2",1,0,0,600,18
6/3/2018,49000,48947,1200,"96,4",0,0,0,0,"7,1","12,9",1,72,0,0,0,1,3,2,1,"63,5",1,0,0,600,18
5/26/2018,25000,24979,1200,"38,1",0,0,0,0,"2,6",0,1,6,0,0,0,0,45,2,0,64,1,0,0,600,0
6/7/2018,55000,54932,1200,"108,4",0,0,0,0,"7,8","11,6",4,30,0,0,0,1,5,3,1,75,1,0,0,600,18
6/9/2018,25000,24975,1200,54,0,0,0,0,0,0,1,4,0,0,0,0,40,2,0,178,1,0,0,600,0
6/14/2018,24900,24859,1200,"48,4","48,4",0,0,0,"1,8",0,0,3,0,0,0,0,45,2,0,105,1,0,0,600,0
6/13/2018,42700,42424,1223,"78,9",0,0,0,0,0,0,3,2,0,0,0,0,45,2,0,57,1,0,0,600,0
6/15/2018,47000,46989,1200,129,0,0,0,0,0,"6,7",3,3,0,0,0,0,45,2,0,258,"1,3",0,0,600,0
6/16/2018,35500,35442,1200,"89,5",0,0,0,0,"12,2","8,3",3,12,0,0,0,0,45,2,0,277,"0,96",0,0,600,0
6/17/2018,57300,56346,1200,"108,8",0,0,0,0,"8,5","23,4",3,15,0,0,0,1,11,3,1,"103,7",1,0,0,600,0
6/14/2018,30500,30426,1200,"78,6",0,0,0,0,0,0,2,3,0,0,0,0,45,2,0,"122,2",1,0,0,600,0
6/22/2018,42000,41957,1200,"77,3",0,0,0,0,"7,9",11,4,29,0,0,0,1,13,2,0,123,1,0,0,600,0
6/22/2018,35500,35489,1200,67,0,0,0,0,8,11,3,29,0,0,0,1,13,2,0,108,1,0,0,600,0
6/22/2018,45900,45523,1200,"93,7",0,0,0,0,"8,1",0,1,35,0,0,0,1,9,3,1,"68,3",1,0,0,600,18
6/23/2018,39500,39470,1200,"118,6",0,0,0,0,0,0,2,3,0,0,0,0,45,2,0,174,"1,11",0,0,600,0
6/27/2018,55000,54502,1200,"84,2",0,0,0,0,"7,6",11,1,32,0,0,0,1,1,2,1,"89,8",1,0,0,600,106
6/24/2018,40000,39969,1200,"77,3",0,0,0,0,8,11,3,29,0,0,0,1,13,2,0,124,1,0,0,600,0
6/24/2018,39500,39448,1200,"94,3",0,0,0,0,"6,8",0,1,3,0,0,0,0,45,2,0,323,"0,85",0,0,600,0
7/1/2018,29900,29697,1200,"53,4",0,0,0,"23,4","4,3","4,9",2,14,0,0,0,0,45,3,0,179,1,0,0,600,0
6/9/2018,37600,37600,1200,"110,9","15,2",0,0,0,0,0,1,3,0,1,0,0,45,2,0,191,"0,98",0,0,600,0
6/30/2018,38900,38874,1200,"102,6",0,0,0,0,"7,4","10,4",3,6,0,0,0,0,29,2,0,145,1,0,0,600,0
7/1/2018,28500,28289,1200,63,0,63,0,0,0,0,2,3,0,0,0,0,45,2,0,96,"1,15",0,0,600,0
6/23/2018,60000,59596,1223,"202,1",0,0,0,0,0,0,2,3,0,0,0,0,45,4,0,78,1,0,0,600,0
6/28/2018,29000,28986,1200,"71,1",0,0,0,0,0,0,1,3,0,0,0,0,45,2,0,"59,2",1,0,0,600,0
7/6/2018,39900,39879,1200,"105,3",0,0,0,0,"5,5",4,2,20,0,0,0,0,45,2,0,308,1,0,0,600,0
7/12/2018,48900,48873,1200,"105,2",0,0,0,0,"9,2","21,8",2,4,0,0,0,0,13,2,0,"85,2",1,0,0,600,0
7/13/2018,34500,34261,1314,"62,4",0,0,0,0,0,4,3,27,0,0,0,1,23,2,0,121,1,0,0,600,0
7/19/2018,68750,68140,1200,"121,8",0,0,0,0,"15,1","13,6",2,35,0,0,0,1,10,3,1,77,1,0,0,600,18
7/19/2018,41000,41000,1200,"109,6",0,0,0,"23,8","8,8","9,7",3,10,0,0,0,0,45,2,0,170,1,0,0,600,0
7/19/2018,45000,44810,1200,"79,1",0,0,0,0,0,"15,8",2,2,0,0,0,0,2,2,0,"102,9",1,0,0,600,0
7/22/2018,39150,38885,1200,"90,5",0,0,0,"23,7","11,5","6,1",4,21,0,0,0,0,45,2,0,235,1,0,0,600,0
7/25/2018,54000,53979,1200,136,0,0,0,"25,2","5,1","7,3",2,3,0,1,0,0,45,3,0,"267,2",1,0,0,600,0
7/27/2018,43000,42421,1200,"122,7",0,0,0,"23,8","4,2","23,1",2,10,0,0,0,0,45,2,0,324,1,0,0,600,0
7/21/2018,44500,43953,1200,"75,4",0,0,0,0,"8,3","11,1",4,20,1,0,0,1,10,2,1,59,1,0,0,600,18
7/26/2018,46500,46205,1200,"80,8",0,0,0,0,"8,1","7,4",3,50,0,0,0,1,11,2,1,56,1,0,0,600,18
7/21/2018,56000,55283,1200,"103,1",0,0,0,0,"7,9","11,9",2,20,0,0,0,1,10,2,1,76,1,0,0,600,18
7/29/2018,50900,50083,1200,"144,7",0,0,0,0,0,"20,8",4,47,0,0,0,1,12,4,1,131,1,0,0,600,0
8/3/2018,40800,40763,1200,"102,2",0,0,0,0,0,"6,6",4,47,0,0,0,1,12,2,1,100,1,0,0,600,0
7/28/2018,37000,36623,1200,67,0,0,0,0,"7,3",11,3,29,0,0,0,1,13,2,0,108,1,0,0,600,0
8/9/2018,66600,66232,1200,"117,7",0,0,0,"27,6","8,1",11,3,16,1,0,0,1,13,2,0,226,1,0,0,600,0
8/4/2018,36000,35955,1200,"92,4",0,0,0,0,"5,8","3,6",1,21,0,0,0,0,45,2,0,"208,3",1,0,0,600,0
8/12/2018,66500,66186,1200,"112,4",0,0,0,"30,2","8,3","16,2",2,4,0,0,0,0,13,3,0,312,1,0,0,600,0
8/17/2018,35000,34972,1200,"74,7",0,0,0,0,"29,4",0,1,11,0,0,0,0,45,2,0,176,1,0,0,600,0
8/19/2018,35000,34952,1200,63,0,0,0,0,"6,2",0,2,6,0,0,0,0,45,2,0,115,1,0,0,600,0
8/19/2018,41000,40989,1200,"105,8",0,0,0,0,0,"6,6",4,47,0,0,0,1,12,2,1,101,1,0,0,600,0
8/29/2018,20200,20196,1200,"30,9",0,"30,9","21,4",0,0,0,3,3,0,0,0,0,45,3,0,62,1,0,0,600,0
9/1/2018,63900,63607,1200,"111,4",0,0,0,0,"9,9","13,8",2,20,0,0,0,1,11,3,1,72,1,0,0,600,18
9/6/2018,34400,34400,1200,"60,7",0,0,0,0,0,4,3,40,0,0,0,1,26,2,0,103,1,0,0,600,0
9/6/2018,45400,44035,1200,"83,1",0,0,0,0,0,4,5,40,1,0,0,1,26,2,0,135,1,0,0,600,0
9/8/2018,28000,27994,1200,"52,4",0,0,0,0,"5,4",0,1,14,0,0,0,0,45,3,0,136,1,0,0,600,0
9/8/2018,37200,37190,1200,67,0,0,0,0,"8,1",11,3,16,1,0,0,1,13,2,0,"113,2",1,0,0,600,0
9/9/2018,28700,28656,1200,"65,8",0,0,0,0,"7,6",17,1,47,0,0,0,1,12,2,1,80,1,0,1,600,0
9/20/2018,32000,31986,1200,"70,3",0,0,0,0,0,0,2,3,0,0,0,0,45,2,0,"132,3","1,26",0,0,600,0
9/21/2018,54000,52934,1200,"84,2",0,0,0,0,"8,4","10,1",3,32,0,0,0,1,1,2,1,"90,1",1,0,0,600,106
9/26/2018,56900,56894,1200,"109,6",0,0,0,0,"11,9","13,3",5,30,1,0,0,1,10,3,1,80,1,0,0,600,18
9/29/2018,23500,23486,1200,"37,3","37,3",0,0,0,0,0,0,3,0,0,0,0,45,2,0,44,"1,33",0,0,600,0
10/3/2018,38000,37972,1200,"109,6","109,6",0,0,0,"9,8","4,7",0,10,0,0,0,0,45,2,0,154,1,0,0,600,0
10/6/2018,16000,15993,1200,"26,3","26,3",0,0,0,0,0,0,7,0,0,0,0,45,2,0,41,1,0,0,600,0
10/13/2018,41500,41465,1223,"90,6",0,0,"12,7",0,"10,6","30,8",4,3,0,0,0,0,45,3,0,34,1,0,0,600,0
10/14/2018,64900,64483,1200,"109,6",0,0,0,0,"8,1","12,4",4,50,0,0,0,1,11,3,1,72,1,0,0,600,18
10/17/2018,40700,40532,1200,67,0,0,0,0,8,11,3,28,0,0,0,1,13,2,0,109,1,0,0,600,0
10/20/2018,35750,35623,1223,"66,2",0,0,0,"23,6",0,0,2,2,0,0,0,0,45,2,0,36,"0,85",0,0,600,0
10/7/2018,41000,40677,1200,"102,2",0,0,0,0,0,"6,6",3,47,0,0,0,1,12,2,1,95,1,0,0,600,0
10/19/2018,39000,38986,1200,67,0,0,0,0,"7,9",11,4,29,0,0,0,1,13,2,0,107,1,0,0,600,0
10/21/2018,51000,50919,1200,"84,2",0,0,0,0,"8,3","9,4",1,32,0,0,0,1,1,2,1,"89,7",1,0,0,600,106
10/27/2018,39500,39334,1200,"89,5",0,0,0,0,"11,3","7,6",3,6,0,0,0,0,45,2,0,225,1,0,0,600,0
10/28/2018,45500,45420,1200,"80,8",0,0,0,0,"7,3","7,4",2,50,0,0,0,1,11,2,1,56,1,0,0,600,18
10/28/2018,39000,38979,1200,"86,8",0,0,0,0,"10,2","16,8",2,7,0,0,0,0,45,2,0,145,1,0,0,600,0
10/26/2018,35400,35294,1200,"79,1",0,0,0,0,"8,1","4,9",1,18,0,0,0,0,45,2,0,260,1,0,0,600,0
11/2/2018,59500,59056,1200,122,0,0,0,0,"20,9","13,5",3,72,0,0,0,1,3,2,1,"77,9",1,0,0,600,18
11/8/2018,37700,37688,1200,"101,4",0,0,0,0,"5,9","5,8",1,8,0,0,0,0,30,2,0,125,1,0,1,600,0
11/10/2018,63350,63303,1200,"131,8",0,0,0,0,"12,3","15,6",4,72,0,0,0,1,3,2,1,"82,1",1,0,0,600,18
11/14/2018,39800,39488,1223,106,0,0,0,0,"8,2","10,4",2,8,0,0,0,0,28,2,1,138,"1,11",0,0,600,0
11/15/2018,42500,42326,1200,"116,1","20,2",0,0,0,"17,5","3,8",2,3,0,1,0,0,45,2,0,252,1,0,0,600,0
11/10/2018,60500,60438,1200,"84,2",0,0,0,0,"8,4","11,3",4,32,1,0,0,1,1,2,2,"120,8",1,0,0,600,106
11/21/2018,52000,51734,1200,"82,7",0,0,0,0,"12,7","6,5",4,50,1,0,0,1,13,3,1,"101,8",1,0,0,600,106
11/23/2018,25000,24979,1200,47,0,0,0,0,0,3,2,18,0,0,0,0,40,2,0,141,"1,04",0,0,600,0
11/25/2018,36000,35967,1200,"84,1",0,0,0,0,"12,4",10,2,4,0,0,0,0,45,2,0,162,"0,93",0,0,600,0
11/25/2018,39000,38890,1200,"92,4",0,0,0,"23,7","5,7","3,6",1,21,0,0,0,0,45,2,0,"251,1",1,0,0,600,0
12/1/2018,34100,34045,1200,"76,2",0,0,"1,5",0,"8,8","2,9",2,3,0,0,0,0,45,2,0,232,1,0,0,600,0
12/8/2018,23000,22934,1200,"54,8","54,8",0,0,0,"3,2",0,0,3,0,0,0,0,45,2,0,110,1,0,0,600,0
12/6/2018,58400,57847,1200,"96,3",0,0,0,0,"10,5","23,4",5,15,1,0,0,1,11,2,1,"95,8",1,0,0,600,0
12/7/2018,40000,39946,1200,"72,9",0,0,0,0,"7,8",0,1,28,0,0,0,1,13,2,0,110,1,0,0,600,0
12/9/2018,29000,28956,1200,"69,8","69,8",0,0,0,"2,4",0,0,3,0,0,0,0,45,2,0,"126,9",1,0,0,600,0
12/14/2018,43000,42913,1200,"119,2",0,0,0,0,0,17,1,47,0,0,0,1,12,2,1,116,1,0,0,600,0
12/15/2018,34500,33838,1200,"86,1",0,0,0,0,"4,2","5,6",2,10,0,0,0,0,45,2,0,200,"0,98",0,0,600,0
12/22/2018,27500,27474,1200,"49,9",0,0,0,0,0,4,3,40,0,0,0,1,26,2,0,85,1,0,0,600,0
12/16/2018,37000,36979,1200,67,0,0,0,0,"7,3",11,3,28,0,0,0,1,13,2,0,109,1,0,0,600,0
12/23/2018,44500,44413,1200,"122,7",0,0,0,"23,8","4,2","23,1",3,10,0,0,0,0,45,2,0,324,"1,15",0,0,600,0
12/23/2018,54000,54000,1200,"84,2",0,0,0,0,"7,6","9,4",2,32,0,0,0,1,1,2,1,"89,3",1,0,0,600,106
1/5/2019,63500,63460,1200,"109,6",0,0,0,0,"10,2","12,4",3,50,0,0,0,1,12,3,1,73,1,0,0,600,18
1/13/2019,39000,38879,1200,"72,9",0,0,0,0,"9,4",11,2,16,0,0,0,1,14,2,0,"121,9",1,0,0,600,0
1/5/2019,62000,61397,1200,122,0,0,0,0,13,"13,5",3,72,0,0,0,1,4,2,1,"75,8",1,0,0,600,18
1/12/2019,69000,68538,1200,133,0,0,0,0,9,"19,6",1,72,0,0,0,1,4,2,1,"80,7",1,0,0,600,18
1/12/2019,40000,39910,1200,"105,8",0,0,0,0,0,"6,6",2,47,0,0,0,1,13,2,1,101,1,0,0,600,0
1/16/2019,27900,27879,1200,"44,8",0,0,0,0,"5,2","9,8",4,10,0,0,0,0,45,2,0,111,1,0,0,600,0
1/18/2019,43600,43548,1223,"78,9",0,0,0,0,"8,2",0,2,2,0,0,0,0,45,2,0,"63,4",1,0,0,600,0
1/24/2019,23800,23779,1200,"37,8",0,0,"23,2",0,2,0,3,3,0,0,0,0,45,2,0,"123,1",1,0,0,600,0
1/27/2019,31000,30973,1200,"78,1","78,1",0,0,0,0,0,0,8,0,0,0,0,31,2,0,81,1,0,0,600,0
1/27/2019,33000,32994,1200,"53,6",0,0,0,"23,8","5,7",6,1,10,0,0,0,0,45,2,0,"98,1",1,0,0,600,0
2/2/2019,52000,46800,1200,"95,2",0,0,0,0,7,20,3,51,0,0,0,1,11,2,1,"68,6",1,0,0,600,18
2/6/2019,46500,46472,1200,115,0,0,0,"23,8","10,5",10,4,10,0,0,0,0,45,2,0,320,1,0,0,600,0
2/8/2019,27500,27490,1200,"38,3",0,0,0,50,0,0,1,3,0,0,0,0,45,2,0,139,1,0,0,600,0
2/9/2019,38000,37993,1200,"63,7",0,0,0,0,"13,9","4,6",2,3,0,0,0,0,45,2,0,129,1,0,0,600,0
2/9/2019,40900,40114,1200,"102,2",0,0,0,0,0,"6,6",2,47,0,0,0,1,13,2,1,100,1,0,0,600,0
2/10/2019,55500,55459,1200,"111,4",0,0,0,0,"9,9","25,8",1,20,0,0,0,1,12,3,1,75,1,0,0,600,18
2/16/2019,52800,52087,1200,"106,7",0,0,0,0,"6,7","11,6",2,35,0,0,0,1,11,3,1,76,1,0,0,600,18
2/21/2019,38000,37864,1200,59,0,0,0,0,"10,1","5,6",1,72,0,0,0,1,4,2,1,"43,8",1,0,0,600,18
2/22/2019,45000,44937,1200,"154,2",0,0,0,"29,2","8,7","14,9",3,8,0,1,0,0,31,3,0,"230,2",1,0,0,600,0
2/28/2019,55000,54214,1200,"161,3",0,0,0,0,"5,2",5,3,7,0,1,0,0,30,4,0,326,"1,01",0,0,600,0
2/16/2019,51000,51000,1200,"160,4",0,0,0,"28,2",0,"23,4",2,4,0,1,0,0,45,4,0,"228,2",1,0,0,600,0
3/2/2019,33900,33875,1200,"57,3",0,0,0,"23,7","4,8","5,3",3,10,0,0,0,0,45,2,0,"241,3","0,96",0,0,600,0
2/27/2019,37000,36968,1200,"86,8",0,0,0,0,"10,2","8,4",2,7,0,0,0,0,45,2,0,140,1,0,0,600,0
3/13/2019,39300,39279,1200,"81,1",0,0,0,0,5,0,1,3,0,0,0,0,45,2,0,215,1,0,0,600,0
3/14/2019,41000,40970,1200,"105,8",0,0,0,0,0,"6,6",2,47,0,0,0,1,13,2,1,101,1,0,0,600,0
3/16/2019,44500,44444,1200,"93,8",0,0,0,"26,9",0,8,2,5,0,0,0,0,45,2,0,236,"1,11",0,0,600,0
3/16/2019,35500,35429,1200,"92,1",0,0,0,0,"8,9",6,2,11,0,0,0,0,45,2,0,144,1,0,0,600,0
3/16/2019,29900,29889,1200,50,0,0,0,0,"4,5","4,8",3,14,0,0,0,0,45,3,0,131,1,0,0,600,0
3/17/2019,40500,40327,1200,"102,2",0,0,0,0,0,"6,6",4,47,0,0,0,1,13,2,1,95,1,0,0,600,0
3/22/2019,54900,54462,1200,"98,1",0,0,0,0,"9,4","7,3",5,35,1,0,0,1,9,2,1,"70,2",1,0,0,600,18
3/22/2019,34000,33986,1200,"74,6","74,6",0,0,0,0,0,0,4,0,0,0,0,45,2,0,108,1,0,0,600,0
3/16/2019,40500,40448,1200,"102,6",0,0,0,0,"10,8","10,4",1,6,0,0,0,0,30,2,0,148,1,0,0,600,0
3/29/2019,40900,40841,1200,"76,5",0,0,0,0,"2,8",0,2,10,0,1,0,0,18,3,1,"111,1",1,0,0,600,0
4/4/2019,40000,39952,1200,"100,6",0,0,0,0,"5,2",5,1,7,0,0,0,0,30,2,0,218,"0,87",0,0,600,0
3/31/2019,54000,52671,1200,"96,5",0,0,0,0,"9,7","9,7",4,27,1,0,0,1,19,3,1,186,1,0,0,600,0
3/30/2019,43000,42986,1200,"119,2",0,0,0,0,0,"6,6",4,47,0,0,0,1,13,2,1,112,1,0,0,600,0
4/4/2019,55500,55475,1200,"106,7",0,0,0,0,"7,6","11,6",3,35,0,0,0,1,11,3,1,76,1,0,0,600,18
4/7/2019,34500,34496,1200,"73,2",0,0,"0,9",0,0,0,1,3,0,0,0,0,45,2,0,"94,9",1,0,0,600,0
3/29/2019,33000,32784,1200,51,0,0,0,0,"13,5","4,1",3,25,0,0,0,1,1,2,0,27,1,0,0,600,0
4/19/2019,74000,73875,1200,"149,2",0,0,0,0,"35,6","8,5",1,4,0,0,0,0,11,3,1,215,1,0,0,600,0
3/17/2019,40900,40879,1200,"105,8",0,0,0,0,0,"6,6",3,47,0,0,0,1,13,2,1,101,1,0,0,600,0
5/2/2019,36000,35570,1200,67,0,0,0,0,8,11,3,29,0,0,0,1,14,2,0,108,1,0,0,600,0
4/25/2019,37000,36349,1200,"80,2",0,0,0,0,0,"6,6",3,47,0,0,0,1,13,2,1,81,1,0,0,600,0
4/28/2019,43500,43210,1200,"69,9",0,0,0,0,"17,5","4,5",2,25,0,0,0,1,1,2,0,"32,5",1,0,0,600,0
5/1/2019,36500,36493,1200,67,0,0,0,0,"7,7",0,1,29,0,0,0,1,14,2,0,101,1,0,0,600,0
5/5/2019,55000,53732,1200,"84,2",0,0,0,0,"7,6","9,4",2,32,0,0,0,1,2,2,1,"89,3",1,0,0,600,106
5/4/2019,45500,44300,1200,"82,3",0,0,0,0,0,4,3,40,0,0,0,1,27,2,0,135,1,0,0,600,0
5/10/2019,52000,51996,1200,"107,5",0,0,0,0,"8,6","10,1",2,35,0,0,0,1,10,4,1,"74,2",1,0,0,600,18
5/16/2019,37500,37030,1200,"56,9",0,0,0,0,7,"6,4",3,50,0,0,0,1,14,2,1,"59,2",1,0,0,600,106
5/19/2019,63500,62780,1200,"117,7",0,0,0,"27,6","9,5",11,2,16,0,0,0,1,14,2,0,"226,1",1,0,0,600,0
5/22/2019,34500,34423,1200,"62,6",0,0,0,0,"7,6","6,6",4,47,0,0,0,1,13,2,1,76,1,0,0,600,0
5/24/2019,47000,46310,1200,"79,3",0,0,0,0,"19,2","9,7",4,25,1,0,0,1,1,2,0,"36,3",1,0,0,600,0
5/25/2019,35000,34959,1200,"93,5",0,0,0,0,"3,3","5,6",4,11,0,0,0,0,45,3,0,195,1,0,0,600,0
5/25/2019,40500,40443,1200,99,0,0,0,0,0,0,1,3,0,0,0,0,45,2,0,130,1,0,0,600,0
5/25/2019,37500,37402,1200,"86,9",0,0,0,"23,8",9,"5,5",4,10,0,0,0,0,45,2,0,257,1,0,0,600,0
5/26/2019,48900,48762,1200,"95,2",0,0,0,0,7,20,1,51,0,0,0,1,11,2,1,"67,4",1,0,0,600,18
5/29/2019,38000,37942,1200,79,0,0,0,0,9,"5,6",3,18,1,0,0,1,45,2,0,273,1,0,0,600,0
6/9/2019,30100,30092,1200,"50,6",0,0,0,0,"4,2","10,8",4,10,0,0,0,0,45,2,0,129,"0,98",0,0,600,0
5/12/2019,29000,28958,1200,"37,2",0,0,0,0,"11,5","4,7",2,25,0,0,0,1,1,2,0,"18,8",1,0,0,600,0
6/9/2019,46500,46429,1200,"79,3",0,0,"6,3",0,"20,8","3,5",3,3,0,0,0,0,45,2,0,"140,9",1,0,0,600,0
6/13/2019,40700,40488,1200,"89,2",0,0,0,"23,7","6,4","5,7",4,10,0,0,0,0,45,2,0,"333,5","0,83",0,0,600,0
6/14/2019,57500,61355,1200,107,0,0,0,0,"11,5","8,8",2,20,0,0,0,1,12,3,1,69,1,0,0,600,18
6/13/2019,59900,59803,1200,"98,7",0,0,0,0,7,10,2,51,0,0,0,1,11,2,2,"91,2",1,0,0,600,18
6/9/2019,35400,35378,1200,"57,8",0,0,0,0,"14,2","4,5",3,25,0,0,0,1,1,2,0,"30,1",1,0,0,600,0
6/20/2019,38250,38190,1200,"87,5",0,0,0,"23,7","4,9","3,6",3,20,0,0,0,0,45,2,0,300,1,0,0,600,0
6/21/2019,29000,28975,1200,"53,4",0,0,0,0,"4,3","4,9",3,14,0,0,0,0,45,3,0,136,1,0,0,600,0
6/28/2019,38000,37950,1200,"85,3",0,"85,3",0,0,0,"5,2",3,3,0,0,0,0,45,2,0,112,"1,15",0,0,600,0
6/15/2019,27000,26936,1200,"83,4",0,0,0,0,"7,5","2,8",2,11,0,0,0,0,45,2,0,129,1,0,0,600,0
6/28/2019,53000,52879,1200,"110,5",0,0,0,0,0,"12,8",2,4,0,0,0,0,14,2,0,292,1,0,0,600,0
6/28/2019,72500,72367,1200,"131,6",0,0,0,0,"42,7","19,2",5,72,1,0,0,1,4,3,1,"95,2",1,0,0,600,18
7/5/2019,37900,37866,1200,"87,5",0,0,0,"23,7","5,1","3,6",2,20,0,0,0,0,45,2,0,300,1,0,0,600,0
7/6/2019,39900,39844,1200,"102,6",0,0,0,0,7,"10,4",1,7,0,0,0,0,30,2,0,"130,3",1,0,0,600,0
6/22/2019,48500,48197,1200,"111,4",0,0,0,0,"14,5",8,1,3,0,0,0,0,45,2,0,"189,6","0,84",0,0,600,0
7/19/2019,29200,29181,1200,"52,6",0,0,0,0,"6,3","4,9",3,18,0,0,0,0,45,2,0,178,1,0,0,600,0
7/19/2019,40000,39979,1200,"101,9",0,0,0,"25,3",7,5,2,10,0,0,0,0,45,2,0,170,1,0,0,600,0
7/21/2019,51000,50717,1200,"81,6",0,0,0,"24,2",0,"6,1",2,3,0,0,0,0,45,2,0,153,1,0,0,600,0
7/20/2019,52900,51519,1200,89,0,0,0,0,"12,5","6,3",4,27,1,0,0,1,19,3,1,175,1,0,0,600,0
7/31/2019,62000,60663,1200,"117,7",0,0,0,"27,6","8,6",11,3,16,1,0,0,1,14,2,0,"226,3",1,0,0,600,0
7/31/2019,50000,48995,1200,"95,2",0,0,0,0,"7,1",20,3,51,0,0,0,1,11,2,1,"69,8",1,0,0,600,18
8/1/2019,60000,59231,1200,111,0,0,0,0,"9,2","13,8",4,30,0,0,0,1,11,3,1,80,1,0,0,600,18
8/2/2019,44000,43946,1200,"101,4","101,4",0,0,"24,1",0,0,0,21,0,0,0,0,45,2,0,242,1,0,0,600,0
8/1/2019,49000,48557,1200,"87,7",0,0,0,0,"7,4","9,9",4,35,0,0,0,1,11,2,1,69,1,0,0,600,18
7/31/2019,34500,34479,1200,"69,5",0,0,0,"21,4",0,0,1,3,0,0,0,0,45,2,0,248,1,0,0,600,0
8/3/2019,75500,75419,1200,"145,4",0,0,0,0,"31,2","8,5",2,4,0,0,0,0,11,3,1,208,1,0,0,600,0
8/11/2019,27300,27300,1200,"49,9",0,0,0,0,0,0,1,40,0,0,0,1,27,2,0,82,1,0,0,600,0
8/2/2019,36000,35965,1200,"57,8",0,0,0,0,"14,2","4,5",2,25,0,0,0,1,1,2,0,"27,4",1,0,0,600,0
8/14/2019,25900,25900,1200,53,0,53,0,0,0,0,3,3,0,0,0,0,45,2,0,61,"0,85",0,0,600,0
8/15/2019,32500,32448,1200,"64,9",0,0,0,0,"4,9","5,6",2,11,0,0,0,0,45,2,0,140,1,0,0,600,0
8/16/2019,41750,41729,1200,"94,1",0,0,0,"26,7","5,7","8,4",1,18,0,0,0,0,45,2,0,307,1,0,0,600,0
7/21/2019,41500,41432,1200,"102,2",0,0,0,0,0,"6,6",2,47,0,0,0,1,13,2,1,100,1,0,0,600,0
8/18/2019,56000,55124,1200,"100,3",0,0,0,0,"9,3","6,5",2,50,0,0,0,1,14,2,1,"85,1",1,0,0,600,106
8/17/2019,34900,34652,1200,"67,6",0,"67,6","8,8",0,"4,9",0,2,3,0,0,0,0,45,2,0,165,1,0,0,600,0
8/25/2019,25300,25263,1200,"37,3","37,3",0,0,0,0,0,0,3,0,0,0,0,45,2,0,44,"1,33",0,0,600,0
8/29/2019,49100,48510,1200,"80,8",0,0,0,0,9,"7,4",5,50,0,0,0,1,12,2,1,66,1,0,0,600,18
8/28/2019,37500,37456,1200,"78,6",0,71,0,0,0,0,3,3,0,0,1,0,45,2,0,144,1,0,0,600,0
