utgdag,kaupverd,nuvirdi,ist120,ibm2,ib2m2,ib3m2,rism2,bilskurm2,geymm2,two_livunits,two_storey,storeys_3,age_studull,not_concrete,stud1house,bath_fixtures,fjbilsk,lodpflm,landratio,innig_factor,utig_factor,fjarmalastofnunselur,hverfi,gata
5/12/2018,60000,59864,1126,"124,2",0,0,0,28,0,0,0,0,40,0,1,2,0,"296,8","0,467","1,19","0,96",0,100,0
6/16/2018,61000,60754,1111,"86,4",0,0,0,"26,8",0,0,0,0,40,1,"1,076",2,0,540,"0,849","1,26","1,08",0,100,0
6/15/2018,46900,46732,1126,"83,8",0,0,0,"26,9",0,0,0,0,40,1,1,2,0,301,"0,473",1,1,0,100,0
6/22/2018,67000,66972,1111,"152,4","66,1",0,0,"19,5",0,1,1,0,40,0,"1,002",4,0,859,"1,351","1,01","0,91",0,100,0
6/23/2018,79900,79505,1125,"222,4",95,0,0,"33,3",0,0,1,0,40,0,1,4,0,533,"0,838","0,98",1,0,100,0
6/23/2018,34500,34402,1126,"81,6","81,6",0,0,0,0,0,0,0,40,0,1,2,0,232,"0,365",1,1,0,100,0
6/23/2018,51000,50905,1126,"108,7",0,0,0,0,"11,2",0,0,0,40,0,1,2,0,228,"0,358",1,1,0,100,0
6/29/2018,53500,52746,1126,"115,9",0,0,0,0,0,0,0,0,39,0,1,2,0,340,"0,535","1,04",1,0,100,0
6/21/2018,33500,33411,1126,"58,7",0,0,0,0,"1,5",0,0,0,40,1,1,2,0,303,"0,476",1,1,0,100,0
7/5/2018,58000,57958,1126,"108,6","38,6",0,0,0,0,0,1,0,40,0,1,3,0,341,"0,536","1,04","0,94",0,100,0
7/8/2018,40000,39810,1126,"95,1","95,1",0,0,0,0,0,0,0,40,0,1,2,0,264,"0,415",1,1,0,100,0
7/20/2018,72500,71874,1111,128,0,0,0,"24,8","44,3",0,0,0,40,1,"1,266",3,0,600,"0,943","1,02","0,89",0,100,0
7/19/2018,48400,48081,1126,"84,9",0,"13,6","24,1","32,8","2,4",0,1,0,40,0,1,2,0,420,"0,66",1,1,0,100,0
6/9/2018,78500,78486,1111,"191,6",0,0,0,"22,5","19,1",1,1,0,40,1,"1,174",4,0,739,"1,162",1,"1,22",0,100,0
7/8/2018,78500,77252,1111,"154,4","55,2",0,0,"51,2",0,0,1,0,40,"0,5","1,081",3,0,635,"0,998","1,24","1,23",0,100,0
7/21/2018,66850,65722,1126,"122,9","12,9",0,0,0,"10,2",0,1,0,40,0,1,2,0,264,"0,415",1,1,0,100,0
7/21/2018,120000,117082,1111,"264,9","133,7",0,0,"34,6",0,0,1,0,40,0,1,7,0,802,"1,261","1,22","1,07",0,100,16
7/27/2018,86500,85933,1126,"154,2",0,0,0,0,0,0,1,0,40,0,1,4,0,371,"0,583","1,02",1,0,100,16
7/29/2018,66700,66437,1121,"163,6","57,7","47,1",0,0,0,0,0,1,40,0,1,3,0,245,"0,385","1,02",1,0,100,108
7/27/2018,59900,59198,1121,"85,1",0,0,0,26,0,0,0,0,27,0,1,2,0,212,"0,333","1,24","1,11",0,100,103
7/28/2018,58700,58257,1126,"117,5",0,0,0,0,0,0,0,0,18,0,1,2,0,231,"0,363",1,1,0,100,0
8/2/2018,41000,40972,1126,99,0,0,0,0,0,0,0,0,40,0,1,2,0,295,"0,464","0,93",1,0,100,0
8/4/2018,36100,36073,1126,"81,6","81,6",0,0,0,"6,3",0,0,0,40,1,1,2,0,165,"0,259",1,1,0,100,0
8/2/2018,72000,71399,1126,"142,8","21,4",0,0,"47,4","0,7",0,1,0,40,0,1,4,0,"412,4","0,648",1,1,0,100,0
8/4/2018,61000,60937,1126,"123,7",0,0,0,"32,1",0,0,0,0,40,0,1,3,0,396,"0,623",1,1,0,100,0
8/11/2018,30000,29944,1126,"56,4","56,4",0,0,0,2,0,0,0,40,0,1,2,0,"138,4","0,218",1,1,0,100,0
8/12/2018,38000,37972,1126,"70,9",0,0,0,0,0,0,0,0,40,0,1,2,0,240,"0,377","1,04","0,94",0,100,0
8/18/2018,28400,28311,1126,"75,1","75,1",0,0,0,0,0,0,0,40,0,1,2,0,153,"0,241",1,1,0,100,0
8/24/2018,56000,55677,1126,"79,9",0,0,0,32,"17,3",0,1,0,40,0,1,3,0,316,"0,497","0,86","0,96",0,100,0
8/23/2018,53500,53227,1126,"118,8",0,0,0,0,"3,8",0,1,0,40,0,1,2,0,288,"0,453",1,1,0,100,0
8/23/2018,88250,88193,1111,"120,2","29,9",0,0,"35,8",0,1,0,0,40,0,"1,242",4,0,707,"1,112",1,"1,11",0,100,0
8/25/2018,66000,65830,1111,"125,1",0,0,0,0,"17,7",0,0,0,40,"0,5","1,625",2,0,571,"0,898",1,1,0,100,0
8/23/2018,91000,90946,1111,"378,3","156,9",72,0,0,0,0,0,1,40,0,"1,08",4,0,518,"0,814","1,11","1,04",0,100,0
8/29/2018,74500,74059,1111,"149,4",0,0,"13,6","58,6",0,0,1,0,40,0,"1,047",4,0,716,"1,126",1,1,0,100,0
9/7/2018,38400,38354,1126,"70,2",0,"70,2","10,1",0,"4,9",0,0,0,40,1,1,2,0,211,"0,332",1,1,0,100,0
9/12/2018,25900,25884,1126,"50,3","50,3",0,0,0,0,0,0,0,40,1,1,3,0,207,"0,325","1,04",1,0,100,0
9/15/2018,39000,38906,1126,"92,4","92,4",0,0,0,0,0,0,0,40,0,1,2,0,356,"0,56","0,85",1,0,100,0
9/20/2018,59000,58337,1126,"117,5",0,0,0,0,0,0,0,0,18,0,1,2,0,231,"0,363",1,1,0,100,0
9/22/2018,104500,102827,1111,295,"155,4",0,0,"27,7",0,0,1,0,40,0,"1,082",6,0,814,"1,28","1,05",1,0,100,0
9/23/2018,62700,62657,1121,"131,1",0,0,0,"20,3",0,0,0,0,40,0,1,3,0,511,"0,803","1,15","0,92",0,100,109
9/30/2018,28600,28579,1126,"83,7","83,7",0,0,0,0,0,0,0,40,"0,5",1,2,0,239,"0,376","0,96",1,0,100,0
10/4/2018,36900,36859,1126,"81,9","81,9",0,0,0,0,0,0,0,40,0,1,2,0,238,"0,374","0,74","0,89",0,100,0
10/6/2018,47300,47097,1126,"78,4",0,0,0,"34,1",0,0,0,0,40,1,1,3,0,280,"0,44",1,1,0,100,0
10/13/2018,70000,68574,1121,"107,4",0,"47,7",0,0,"58,6",0,1,0,40,0,1,4,0,253,"0,398","1,07",1,0,100,108
10/10/2018,68500,67875,1126,"98,6",0,0,0,"25,7","16,1",0,0,0,40,0,1,2,0,406,"0,638",1,1,0,100,16
10/11/2018,33500,33479,1126,"67,5","67,5",0,0,0,"0,9",0,0,0,40,0,1,2,0,199,"0,313",1,1,0,100,0
10/21/2018,38000,37985,1126,"70,8",0,0,0,0,"1,2",0,0,0,40,0,1,3,0,248,"0,39",1,1,0,100,1
10/31/2018,32000,31614,1126,"83,5","83,5",0,0,0,0,0,0,0,40,0,1,2,0,223,"0,351",1,"1,11",0,100,0
10/28/2018,93500,92447,1125,"165,4",0,0,0,"26,2","8,8",0,1,0,18,0,1,4,0,437,"0,687",1,1,0,100,0
11/4/2018,58500,58463,1126,"130,4",0,0,11,0,"8,1",0,1,0,40,1,1,4,0,356,"0,56",1,1,0,100,0
11/11/2018,79900,79823,1125,"206,7","26,1","90,3",0,0,0,0,0,1,40,0,1,3,0,419,"0,659",1,1,0,100,0
11/16/2018,83000,82054,1111,254,114,0,0,31,0,0,1,0,40,0,"1,11",5,0,700,"1,101","1,02","1,11",0,100,1
11/17/2018,86000,85265,1121,194,0,0,0,"25,2",0,0,1,0,40,0,1,4,0,366,"0,575",1,1,0,100,108
11/18/2018,99000,98439,1111,256,"10,1",0,0,"43,9",0,0,0,1,33,"0,5","1,278",5,0,533,"0,838","1,13","1,07",0,100,0
11/29/2018,25500,25478,1126,"50,3","50,3",0,0,0,"5,5",0,0,0,40,0,1,2,0,204,"0,321","1,02","0,89",0,100,0
11/30/2018,42000,41971,1126,"78,7","78,7",0,0,0,0,0,0,0,40,1,1,3,0,237,"0,373","0,96",1,0,100,0
11/24/2018,28500,28469,1126,"50,8","50,8",0,0,0,"1,2",0,0,0,40,0,1,2,0,100,"0,157",1,1,0,100,0
11/28/2018,83500,82964,1126,"131,9",0,0,"23,7","32,1","26,2",0,1,0,40,1,1,3,0,573,"0,901",1,1,0,100,16
12/15/2018,70500,59781,1126,"181,9",0,"41,1","42,9","34,5",0,0,1,0,40,"0,5",1,5,0,"393,1","0,618",1,1,0,100,0
12/19/2018,38000,37978,1126,"105,7",0,0,0,0,0,0,0,0,40,"0,5",1,2,0,244,"0,384","1,19",1,0,100,0
11/29/2018,34800,34508,1126,"79,2","79,2",0,0,0,0,0,0,0,40,1,1,2,0,173,"0,272",1,1,0,100,0
12/14/2018,35900,35865,1126,55,55,0,0,0,0,0,0,0,40,0,1,2,0,95,"0,149",1,1,0,100,0
12/14/2018,39310,39275,1126,"151,4","15,9",0,16,"33,3","18,9",0,0,1,40,0,1,4,0,418,"0,657",1,1,1,100,0
1/17/2019,31500,31493,1126,"70,4","70,4",0,0,0,"1,3",0,0,0,40,0,1,2,0,165,"0,259","0,83",1,0,100,0
2/13/2019,55500,55500,1126,"90,5",0,0,0,0,"15,7",0,0,0,40,0,1,2,0,282,"0,443","0,8","0,94",0,100,16
2/9/2019,48500,48489,1126,"69,3","69,3",0,0,40,"31,9",0,0,0,40,0,1,2,0,268,"0,421","1,02",1,0,100,0
2/15/2019,52900,52797,1126,"118,4","118,4",0,0,0,0,0,0,0,40,0,1,2,0,166,"0,261",1,1,0,100,0
2/21/2019,89000,88793,1121,"209,3",0,0,0,"33,2",0,0,1,0,36,0,1,5,0,437,"0,687","1,44","1,31",0,100,0
2/21/2019,115000,108510,1111,"350,2","136,2",0,0,"35,8",0,0,1,0,40,0,"1,218",6,0,910,"1,431","0,98",1,0,100,16
2/24/2019,52500,52143,1126,"102,9",0,0,0,0,"6,4",0,0,0,40,0,1,2,0,417,"0,656",1,1,0,100,0
2/24/2019,76500,76407,1111,"253,7","40,9",0,0,0,"22,5",0,0,1,40,0,"1,207",5,0,798,"1,255","0,9","0,93",1,100,0
2/24/2019,38200,38133,1126,95,0,0,"11,4",0,0,0,1,0,40,1,1,2,0,267,"0,42",1,1,0,100,0
3/3/2019,93900,93130,1111,"187,6",0,0,0,"25,4",0,0,0,0,40,0,"1,268",4,0,1075,"1,69","1,04","1,03",0,100,1
3/3/2019,69900,68280,1121,"131,1",0,0,0,"20,3","24,9",0,0,0,40,0,1,3,0,586,"0,921","1,13","0,92",0,100,109
3/3/2019,68000,67726,1111,"105,8",0,"42,1",0,"48,9",0,0,1,0,40,1,"1,072",3,0,595,"0,936","1,09",1,0,100,0
3/7/2019,55000,51766,1126,"94,5",0,0,"47,9",72,"3,3",0,1,0,40,0,1,2,0,456,"0,717",1,1,0,100,0
3/17/2019,55700,55673,1126,"113,1",0,"23,1",0,"20,8",0,0,1,0,40,0,1,3,0,285,"0,448","0,83","0,93",0,100,0
3/30/2019,90000,87814,1125,"226,7",0,0,0,38,0,0,1,0,35,0,1,4,0,429,"0,675","1,17","0,94",0,100,0
4/11/2019,31900,31886,1126,"70,2","70,2",0,0,0,0,0,0,0,40,"0,5",1,2,0,"213,2","0,335",1,1,0,100,0
4/14/2019,69200,69200,1111,"144,3","73,6",0,0,"37,2",0,0,1,0,40,0,"1,03",3,0,518,"0,814",1,"0,96",0,100,0
4/26/2019,59000,57566,1126,120,0,0,0,0,0,0,0,0,19,0,1,2,0,246,"0,387",1,1,0,100,0
4/19/2019,35800,35718,1126,"68,1","68,1",0,0,0,0,0,0,0,40,1,1,2,0,204,"0,321",1,"0,89",0,100,0
4/28/2019,58500,58055,1126,"118,6",0,0,0,0,0,0,0,0,19,0,1,2,0,300,"0,472",1,1,0,100,0
5/1/2019,100000,99756,1111,"177,8",0,"82,5",0,"51,4","94,2",0,1,0,40,0,"1,129",5,0,857,"1,347",1,"0,89",0,100,1
4/19/2019,66300,65120,1121,93,0,0,0,"26,8",0,0,0,0,28,0,1,2,0,236,"0,371","1,24","1,11",0,100,103
5/16/2019,71000,70921,1121,"111,7",0,52,0,0,"58,6",0,1,0,40,0,1,4,0,253,"0,398",1,"0,89",0,100,108
5/25/2019,41200,40638,1126,"95,6","95,6",0,0,0,0,0,0,0,40,0,1,2,0,135,"0,212",1,1,0,100,0
6/5/2019,58350,58023,1126,120,0,0,0,0,0,0,0,0,19,0,1,2,0,246,"0,387",1,1,0,100,0
6/8/2019,77000,76946,1121,"138,8",0,0,0,0,"76,4",0,1,0,40,0,1,4,0,542,"0,852","0,99","0,89",0,100,0
6/7/2019,100888,98422,1111,"321,4",120,0,0,"33,6",0,0,1,0,40,0,"1,256",4,0,850,"1,336",1,1,1,100,16
6/13/2019,36500,36482,1126,"71,5","71,5",0,0,0,"1,9",0,0,0,40,1,1,2,0,282,"0,443","1,19","0,94",0,100,0
6/14/2019,64500,64380,1126,"130,2",0,0,0,"26,6","1,2",0,1,0,40,0,1,3,0,228,"0,358",1,1,0,100,108
6/14/2019,69500,69493,1126,"138,6",0,0,0,"26,3",8,0,1,0,40,0,1,4,0,225,"0,354",1,1,0,100,108
6/20/2019,47500,47486,1126,"102,6",0,"47,3",0,0,0,0,1,0,40,0,1,3,0,300,"0,472","0,98",1,0,100,0
7/6/2019,51000,51000,1126,"116,8",0,0,0,0,"58,8",0,0,0,40,0,1,2,0,259,"0,407",1,1,0,100,0
6/21/2019,64000,63294,1121,141,0,0,0,0,0,0,1,0,39,0,1,2,0,273,"0,429","1,04","1,06",0,100,0
7/27/2019,71500,71282,1111,"173,9","78,6","16,7",0,"29,6",0,0,0,1,40,"0,5","1,182",3,0,618,"0,972","0,95","1,01",0,100,0
7/11/2019,22700,22666,1126,"52,2","52,2",0,0,0,"2,2",0,0,0,40,0,1,2,0,184,"0,289","0,96","0,97",0,100,0
7/31/2019,119000,116566,1111,"211,9","50,2",0,0,"29,8",0,0,1,0,40,0,"1,53",5,0,667,"1,049","1,09","0,85",0,100,0
8/3/2019,73900,73571,1125,"166,7",0,0,0,0,0,0,1,0,40,0,1,4,0,419,"0,659",1,"0,89",0,100,0
8/8/2019,75000,74817,1121,"160,7",0,0,0,28,0,0,1,0,40,0,1,3,0,"478,6","0,753",1,1,0,100,108
8/10/2019,126000,123123,1126,"229,5",0,0,0,"32,7","17,6",0,1,0,36,0,1,5,0,405,"0,637","1,18","1,14",0,100,16
8/14/2019,35500,35454,1126,"72,7",0,"72,7",0,"29,7",0,0,0,0,40,1,1,2,0,278,"0,437","0,93","0,79",0,100,0
8/25/2019,48500,48006,1121,"85,1",0,0,0,0,0,0,0,0,28,0,1,2,0,162,"0,255","1,26","1,11",0,100,103
7/19/2019,36500,36437,1126,"105,5",0,"38,5",0,0,"3,2",0,1,0,40,0,1,3,0,341,"0,536","0,89",1,0,100,0
9/2/2019,28500,28489,1126,56,0,0,0,0,0,0,0,0,40,1,1,2,0,242,"0,381","0,89","0,78",0,100,0
9/11/2019,48500,48454,1121,"85,1",0,0,0,0,0,0,0,0,28,0,1,2,0,162,"0,255","1,26","1,11",0,100,103
9/13/2019,69500,69418,1121,"163,6","57,7","47,1",0,0,0,0,0,1,40,0,1,3,0,245,"0,385","1,09",1,0,100,108
9/8/2019,122000,121515,1111,"225,7",0,0,0,"33,5",0,0,1,0,36,0,"1,245",4,0,479,"0,753","1,11","0,89",0,100,0
9/21/2019,60000,59910,1126,"107,3",0,0,"6,3","41,1","20,1",0,1,0,40,0,1,2,0,399,"0,627",1,1,0,100,0
9/27/2019,105000,104355,1125,"245,4","114,4",0,0,"25,2",0,0,0,1,34,0,1,3,0,427,"0,671","1,06","0,89",0,100,16
9/27/2019,30900,30872,1126,"53,3","53,3",0,0,0,"3,9",0,0,0,40,0,1,2,0,77,"0,121",1,1,0,100,108
8/24/2019,95000,94407,1111,"236,6","96,2",0,0,"17,5",0,0,1,0,40,0,"1,211",4,0,675,"1,061","1,06",1,0,100,0
9/15/2019,40500,40353,1126,"93,1",0,"93,1",11,26,0,0,0,0,40,0,1,2,0,255,"0,401",1,1,0,100,0
10/26/2019,64600,64261,1126,"124,2",0,0,0,"31,8",0,0,0,0,40,0,1,3,0,"304,2","0,478","1,04",1,0,100,0
10/25/2019,39900,39793,1126,"76,4","76,4",0,0,0,"1,3",0,0,0,40,0,1,3,0,191,"0,3",1,1,0,100,0
11/1/2019,64000,63865,1121,"105,9",0,"47,1",0,0,"57,7",0,1,0,40,0,1,4,0,245,"0,385",1,"0,89",0,100,108
11/9/2019,58900,58752,1126,"85,6",0,0,0,"31,6",0,0,0,0,40,"0,5",1,2,0,307,"0,483","1,07","0,91",0,100,0
11/10/2019,33000,32979,1126,"89,7","1,2",0,0,0,0,0,0,1,40,0,1,2,0,314,"0,494","0,94",1,0,100,0
11/14/2019,73500,73472,1126,"126,7","15,6",0,0,0,"17,4",0,1,0,40,0,1,2,0,286,"0,45",1,1,0,100,0
11/7/2019,38000,37893,1126,111,111,0,0,0,"3,3",0,0,0,40,"0,5",1,2,0,"204,8","0,322",1,1,1,100,0
10/20/2019,28000,27963,1126,"49,5","49,5",0,0,0,"0,9",0,0,0,40,1,1,2,0,"122,8","0,193",1,1,0,100,0
12/1/2019,85000,84317,1111,"227,3",0,0,0,20,0,0,1,0,40,0,"1,349",5,0,768,"1,208","0,99","0,89",0,100,1
12/5/2019,25500,25483,1126,"54,8",0,0,0,0,0,0,0,0,40,1,1,2,0,286,"0,45",1,1,0,100,0
12/13/2019,78500,78388,1121,"160,1",0,0,0,"26,3",0,0,1,0,40,0,1,4,0,305,"0,48",1,1,0,100,108
12/12/2019,30600,30581,1126,"55,5","55,5",0,0,0,0,0,0,0,40,0,1,2,0,83,"0,131","0,96",1,0,100,108
12/12/2019,52500,51832,1126,"85,1",0,0,"0,7","30,9","9,1",0,0,0,40,1,1,3,0,"318,8","0,501",1,1,0,100,0
12/19/2019,42000,41856,1126,"85,1",0,"85,1","6,3",0,0,0,0,0,40,1,1,2,0,260,"0,409",1,1,0,100,0
12/19/2019,41200,41156,1126,"91,7",0,0,"12,3",0,"4,1",0,0,0,40,0,1,3,0,"184,1","0,289",1,1,0,100,0
12/21/2019,48500,48196,1126,"100,5",0,0,0,0,0,0,0,0,40,1,1,3,0,409,"0,643","1,04",1,0,100,0
12/22/2019,63500,63143,1126,133,0,0,"22,7","30,6","4,5",0,1,0,40,1,1,3,0,417,"0,656",1,1,0,100,0
1/1/2020,66500,65854,1126,"138,6",0,0,0,"25,8",0,0,1,0,40,0,1,3,0,235,"0,369","1,02","0,99",0,100,108
1/19/2020,130000,129661,1111,"277,3","82,5",0,0,20,0,0,1,0,40,0,"1,025",8,0,892,"1,403","1,23","1,11",0,100,16
1/30/2020,88000,87803,1111,139,64,0,0,"39,6",24,0,1,0,40,0,"1,649",3,0,"511,5","0,804",1,1,0,100,0
1/26/2020,81900,81278,1121,139,0,0,0,20,"41,5",0,1,0,40,0,1,4,0,414,"0,651","0,97","0,89",0,100,108
2/19/2020,51000,50981,1126,"83,8",0,0,0,"26,9",0,0,0,0,40,1,1,2,0,301,"0,473",1,1,0,100,0
2/16/2020,38700,38608,1126,"74,9","74,9",0,0,0,0,0,0,0,40,1,1,2,0,165,"0,259",1,1,0,100,0
2/19/2020,39000,37492,1126,"91,9","91,9",0,0,0,"4,8",0,0,0,40,1,1,2,0,275,"0,432","1,02","0,94",0,100,0
2/1/2014,17500,17500,1126,"71,4","71,4",0,0,0,0,0,0,0,40,0,1,2,0,281,"0,442",1,1,0,101,0
2/20/2014,21200,20980,1126,"55,2","55,2",0,0,0,"1,2",0,0,0,40,0,1,2,0,99,"0,156",1,1,0,101,0
2/16/2014,47000,46952,1121,"135,8",0,0,0,"24,4",0,0,1,0,40,0,1,3,0,"257,4","0,405",1,1,0,101,55
3/20/2014,58000,56456,1121,"197,1","65,7",0,0,"23,5",0,0,0,1,40,0,1,3,0,"345,3","0,543",1,1,0,101,55
4/9/2014,48000,47681,1121,"128,5",0,0,0,24,0,0,1,0,40,0,1,3,0,255,"0,401","1,11","0,96",0,101,55
5/14/2014,40900,40767,1126,84,0,0,0,"34,2","11,2",0,0,0,40,0,1,2,0,241,"0,379",1,1,0,101,0
5/18/2014,20700,20700,1126,"74,9","74,9",0,0,0,"1,6",0,0,0,40,0,1,2,0,149,"0,234",1,1,0,101,0
6/6/2014,46000,45921,1126,"160,4",0,"64,6","12,9",0,"3,2",0,1,0,40,0,1,4,0,"294,8","0,464",1,1,0,101,0
7/3/2014,18000,17972,1126,"71,3","71,3",0,0,0,0,0,0,0,40,0,1,2,0,121,"0,19",1,1,0,101,0
7/25/2014,19500,19479,1126,"65,6","65,6",0,0,0,"0,9",0,0,0,40,0,1,2,0,139,"0,219",1,1,0,101,0
11/28/2014,44000,43880,1126,"129,4",0,0,0,"19,8","4,3",0,1,0,40,0,1,3,0,251,"0,395",1,1,0,101,0
12/7/2014,24500,24445,1126,"67,2","67,2",0,0,0,0,0,0,0,40,0,1,2,0,163,"0,256","1,15",1,0,101,0
2/4/2015,26500,26264,1126,"69,7","69,7",0,0,0,"1,7",0,0,0,40,0,1,2,0,"292,1","0,459",1,1,0,101,0
3/8/2015,54500,53415,1121,"214,6","72,8",0,0,"24,5",0,0,0,1,40,0,1,5,0,297,"0,467","1,09","0,94",1,101,55
5/17/2015,72000,70529,1121,"184,4",0,0,0,"25,8","12,5",0,1,0,37,0,1,4,0,518,"0,814","1,39","1,15",0,101,55
5/7/2015,49500,49493,1126,"129,4",0,0,0,"29,4","6,5",0,1,0,40,0,1,3,0,275,"0,432",1,1,0,101,0
7/25/2015,29700,29482,1126,"86,3",0,0,0,0,0,0,0,0,40,1,1,2,0,215,"0,338","0,89",1,0,101,0
11/28/2015,27100,26928,1126,"71,7","71,7",0,0,0,2,0,0,0,40,0,1,2,0,168,"0,264",1,1,0,101,0
12/17/2015,68500,68357,1121,"224,8","74,3",0,0,"25,3",0,0,0,1,35,0,1,4,0,296,"0,465","1,15","1,04",0,101,55
12/20/2015,51000,50948,1121,"188,1","63,7",0,0,"24,5",0,0,0,1,40,0,1,5,0,254,"0,399","1,01","0,96",0,101,55
1/15/2016,52000,51929,1126,137,0,0,"14,8",0,0,0,1,0,40,0,1,4,0,294,"0,462",1,1,0,101,0
2/5/2016,63500,62177,1121,"188,1","63,7",0,0,"24,5",0,0,0,1,40,0,1,4,0,254,"0,399","0,93","0,96",0,101,55
2/10/2016,69000,68880,1121,"214,6","72,8",0,0,"24,5",0,0,0,1,40,0,1,6,0,297,"0,467","1,16","0,99",0,101,55
1/31/2016,46000,45625,1121,"112,9",0,0,0,0,"61,5",0,1,0,40,0,1,3,0,146,"0,23","1,02",1,0,101,0
3/17/2016,62000,61946,1121,"156,8","35,7",0,0,"22,1",0,1,1,0,40,0,1,4,0,252,"0,396","1,18","0,96",0,101,55
4/7/2016,25700,24435,1126,"67,8","67,8",0,0,0,0,0,0,0,40,1,1,2,0,207,"0,325",1,1,0,101,0
4/22/2016,50000,48246,1121,"174,4","61,5",0,0,0,0,0,0,1,40,0,1,4,0,146,"0,23","0,98",1,0,101,0
5/28/2016,61000,60845,1125,180,60,0,0,0,0,0,0,1,40,0,1,4,0,348,"0,547","0,95",1,0,101,0
6/5/2016,50000,49952,1121,"174,4","61,5",0,0,0,0,0,0,1,40,0,1,4,0,146,"0,23","0,93",1,0,101,0
6/26/2016,28100,27921,1126,"76,5","76,5",0,0,0,"0,9",0,0,0,40,0,1,2,0,114,"0,179",1,1,0,101,0
6/4/2016,34000,33897,1126,"102,5","102,5",0,0,0,0,0,0,0,40,0,1,2,0,216,"0,34","1,04",1,0,101,0
8/18/2016,32500,32139,1126,"81,6","81,6",0,0,0,0,0,0,0,40,0,1,2,0,117,"0,184","1,15","1,11",0,101,0
8/28/2016,72900,72886,1121,"221,8","73,3",0,0,"25,3",0,0,0,1,36,0,1,4,0,292,"0,459","1,15","1,04",0,101,55
1/29/2017,86000,82937,1126,"159,1",0,0,"16,1","25,9","4,1",0,1,0,40,0,1,5,0,275,"0,432",1,1,0,101,0
4/13/2017,32500,32486,1126,"55,2","55,2",0,0,0,"1,2",0,0,0,40,0,1,2,0,99,"0,156",1,1,0,101,0
5/21/2017,43500,43414,1126,"121,1","121,1",0,0,0,3,0,0,0,40,0,1,2,0,218,"0,343","0,96","1,11",0,101,0
6/25/2017,56500,56189,1125,112,56,0,0,0,0,0,1,0,40,1,1,4,0,329,"0,517","0,96",1,0,101,0
7/1/2017,33000,32968,1126,"67,2","67,2",0,0,0,0,0,0,0,40,0,1,2,0,163,"0,256","1,15",1,0,101,0
1/27/2018,36100,36052,1126,"80,6","80,6",0,0,0,0,0,0,0,40,0,1,2,0,210,"0,33","1,04",1,0,101,0
3/7/2018,31500,31486,1126,"55,2","55,2",0,0,0,"0,9",0,0,0,40,0,1,2,0,99,"0,156",1,1,0,101,0
3/16/2018,30000,29995,1126,"71,7","71,7",0,0,0,2,0,0,0,40,0,1,2,0,168,"0,264",1,1,0,101,0
7/13/2018,70000,69073,1126,"160,4",0,"64,6","12,9",0,"3,2",0,1,0,40,0,1,4,0,"294,8","0,464",1,1,0,101,0
9/6/2018,33000,32979,1126,"65,6","65,6",0,0,0,"0,9",0,0,0,40,0,1,2,0,139,"0,219",1,1,0,101,0
10/14/2018,35500,35493,1126,"83,1","83,1",0,0,0,"4,2",0,0,0,40,0,1,2,0,125,"0,197",1,1,0,101,0
11/7/2018,33500,33476,1126,"55,2","55,2",0,0,0,"1,2",0,0,0,40,0,1,2,0,99,"0,156",1,1,0,101,0
2/16/2019,68000,67756,1121,"174,4","61,5",0,0,0,0,0,0,1,40,0,1,4,0,146,"0,23","0,89",1,0,101,0
3/16/2019,94000,93280,1121,"189,9","64,3",0,0,"24,5",0,0,0,1,40,0,1,3,0,257,"0,404","1,07","0,94",0,101,55
5/16/2019,94000,93938,1121,"173,3","48,8",0,0,"24,5",0,1,1,0,40,0,1,4,0,262,"0,412","0,96","0,96",0,101,55
6/26/2019,38000,37951,1126,71,71,0,0,0,"8,1",0,0,0,40,0,1,2,0,147,"0,231",1,1,0,101,0
7/7/2019,85000,84700,1121,199,"67,5",0,0,"24,9",0,0,0,1,40,0,1,5,0,306,"0,481","0,98","0,94",0,101,55
8/9/2019,86500,85669,1121,"167,9",47,0,0,"22,1",0,1,1,0,40,0,1,4,0,252,"0,396","0,88","0,9",0,101,55
9/27/2019,68500,68323,1126,"122,6",0,"38,1",0,0,0,0,1,0,40,0,1,3,0,266,"0,418",1,"0,94",0,101,0
9/28/2019,75000,67500,1121,"174,4","61,5",0,0,0,0,0,0,1,40,0,1,4,0,146,"0,23","1,14",1,0,101,0
10/5/2019,100000,99168,1121,"184,8",0,0,0,"26,3","20,6",0,1,0,40,0,1,4,0,539,"0,847","1,16","1,14",0,101,55
11/2/2019,95000,93369,1121,"200,1","66,7",0,0,"27,3",0,0,0,1,40,0,1,3,0,284,"0,447","0,9","0,96",0,101,55
12/15/2019,76400,76141,1121,"174,4","61,5",0,0,0,0,0,0,1,40,0,1,4,0,146,"0,23","1,14",1,0,101,0
2/14/2020,107000,105521,1121,"214,6","72,8",0,0,"24,5",0,0,0,1,40,0,1,5,0,297,"0,467","1,05","0,99",0,101,55
6/8/2014,35000,34645,1126,"93,8",0,0,0,"22,4",0,0,0,0,40,1,1,2,0,270,"0,425",1,1,0,102,0
6/15/2014,55000,54681,1111,"228,1","95,9",0,0,0,0,1,1,0,14,"0,5","1,108",3,0,"431,3","0,678",1,1,0,102,0
1/14/2015,27000,27000,1122,"101,8",0,0,0,0,0,0,0,0,40,0,1,4,0,152,"0,239",1,1,1,102,0
6/15/2015,22000,21997,1126,"53,9",0,0,0,0,"9,3",0,0,0,40,1,1,2,0,136,"0,214",1,1,0,102,0
